0	101	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	8.9904e-01	6.9692e-01	5.9557e-01	5.9537e-01	5.9537e-01	5.6607e-01	4.5564e-01	3.2254e-01	2.7042e-01	2.7027e-01	2.7027e-01	2.3793e-01	1.6621e-01	1.1974e-01	1.1262e-01	1.1259e-01	1.0567e-01	8.2916e-02	5.6767e-02	4.4926e-02	4.3269e-02	4.3139e-02	3.8088e-02	2.6897e-02	1.9426e-02	1.7850e-02	1.7574e-02	1.6356e-02	1.3270e-02	1.0314e-02	8.9170e-03	8.5434e-03	8.4784e-03	7.9912e-03	6.6268e-03	5.0188e-03	4.0768e-03	3.7844e-03	3.5570e-03	3.0535e-03	2.4201e-03	1.9653e-03	1.8191e-03	1.8191e-03	1.7379e-03	1.3968e-03	9.2581e-04	6.8217e-04	6.4969e-04	5.8472e-04	4.0606e-04	2.4363e-04	1.7866e-04	1.4618e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	9.7453e-05	3.2484e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
1	101	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	8.9904e-01	6.9692e-01	5.9557e-01	5.9537e-01	5.9537e-01	5.6607e-01	4.5564e-01	3.2254e-01	2.7042e-01	2.7027e-01	2.7027e-01	2.3793e-01	1.6621e-01	1.1974e-01	1.1262e-01	1.1259e-01	1.0567e-01	8.2916e-02	5.6767e-02	4.4926e-02	4.3269e-02	4.3139e-02	3.8088e-02	2.6897e-02	1.9426e-02	1.7850e-02	1.7574e-02	1.6356e-02	1.3270e-02	1.0314e-02	8.9170e-03	8.5434e-03	8.4784e-03	7.9912e-03	6.6268e-03	5.0188e-03	4.0768e-03	3.7844e-03	3.5570e-03	3.0535e-03	2.4201e-03	1.9653e-03	1.8191e-03	1.8191e-03	1.7379e-03	1.3968e-03	9.2581e-04	6.8217e-04	6.4969e-04	5.8472e-04	4.0606e-04	2.4363e-04	1.7866e-04	1.4618e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	9.7453e-05	3.2484e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
2	101	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	8.9904e-01	6.9692e-01	5.9557e-01	5.9537e-01	5.9537e-01	5.6607e-01	4.5564e-01	3.2254e-01	2.7042e-01	2.7027e-01	2.7027e-01	2.3793e-01	1.6621e-01	1.1974e-01	1.1262e-01	1.1259e-01	1.0567e-01	8.2916e-02	5.6767e-02	4.4926e-02	4.3269e-02	4.3139e-02	3.8088e-02	2.6897e-02	1.9426e-02	1.7850e-02	1.7574e-02	1.6356e-02	1.3270e-02	1.0314e-02	8.9170e-03	8.5434e-03	8.4784e-03	7.9912e-03	6.6268e-03	5.0188e-03	4.0768e-03	3.7844e-03	3.5570e-03	3.0535e-03	2.4201e-03	1.9653e-03	1.8191e-03	1.8191e-03	1.7379e-03	1.3968e-03	9.2581e-04	6.8217e-04	6.4969e-04	5.8472e-04	4.0606e-04	2.4363e-04	1.7866e-04	1.4618e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	9.7453e-05	3.2484e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
3	101	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	8.9904e-01	6.9692e-01	5.9557e-01	5.9537e-01	5.9537e-01	5.6607e-01	4.5564e-01	3.2254e-01	2.7042e-01	2.7027e-01	2.7027e-01	2.3793e-01	1.6621e-01	1.1974e-01	1.1262e-01	1.1259e-01	1.0567e-01	8.2916e-02	5.6767e-02	4.4926e-02	4.3269e-02	4.3139e-02	3.8088e-02	2.6897e-02	1.9426e-02	1.7850e-02	1.7574e-02	1.6356e-02	1.3270e-02	1.0314e-02	8.9170e-03	8.5434e-03	8.4784e-03	7.9912e-03	6.6268e-03	5.0188e-03	4.0768e-03	3.7844e-03	3.5570e-03	3.0535e-03	2.4201e-03	1.9653e-03	1.8191e-03	1.8191e-03	1.7379e-03	1.3968e-03	9.2581e-04	6.8217e-04	6.4969e-04	5.8472e-04	4.0606e-04	2.4363e-04	1.7866e-04	1.4618e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	9.7453e-05	3.2484e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
4	101	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	8.9904e-01	6.9692e-01	5.9557e-01	5.9537e-01	5.9537e-01	5.6607e-01	4.5564e-01	3.2254e-01	2.7042e-01	2.7027e-01	2.7027e-01	2.3793e-01	1.6621e-01	1.1974e-01	1.1262e-01	1.1259e-01	1.0567e-01	8.2916e-02	5.6767e-02	4.4926e-02	4.3269e-02	4.3139e-02	3.8088e-02	2.6897e-02	1.9426e-02	1.7850e-02	1.7574e-02	1.6356e-02	1.3270e-02	1.0314e-02	8.9170e-03	8.5434e-03	8.4784e-03	7.9912e-03	6.6268e-03	5.0188e-03	4.0768e-03	3.7844e-03	3.5570e-03	3.0535e-03	2.4201e-03	1.9653e-03	1.8191e-03	1.8191e-03	1.7379e-03	1.3968e-03	9.2581e-04	6.8217e-04	6.4969e-04	5.8472e-04	4.0606e-04	2.4363e-04	1.7866e-04	1.4618e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	9.7453e-05	3.2484e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
5	101	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	8.9904e-01	6.9692e-01	5.9557e-01	5.9537e-01	5.9537e-01	5.6607e-01	4.5564e-01	3.2254e-01	2.7042e-01	2.7027e-01	2.7027e-01	2.3793e-01	1.6621e-01	1.1974e-01	1.1262e-01	1.1259e-01	1.0567e-01	8.2916e-02	5.6767e-02	4.4926e-02	4.3269e-02	4.3139e-02	3.8088e-02	2.6897e-02	1.9426e-02	1.7850e-02	1.7574e-02	1.6356e-02	1.3270e-02	1.0314e-02	8.9170e-03	8.5434e-03	8.4784e-03	7.9912e-03	6.6268e-03	5.0188e-03	4.0768e-03	3.7844e-03	3.5570e-03	3.0535e-03	2.4201e-03	1.9653e-03	1.8191e-03	1.8191e-03	1.7379e-03	1.3968e-03	9.2581e-04	6.8217e-04	6.4969e-04	5.8472e-04	4.0606e-04	2.4363e-04	1.7866e-04	1.4618e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	9.7453e-05	3.2484e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
6	101	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	8.9904e-01	6.9692e-01	5.9557e-01	5.9537e-01	5.9537e-01	5.6607e-01	4.5564e-01	3.2254e-01	2.7042e-01	2.7027e-01	2.7027e-01	2.3793e-01	1.6621e-01	1.1974e-01	1.1262e-01	1.1259e-01	1.0567e-01	8.2916e-02	5.6767e-02	4.4926e-02	4.3269e-02	4.3139e-02	3.8088e-02	2.6897e-02	1.9426e-02	1.7850e-02	1.7574e-02	1.6356e-02	1.3270e-02	1.0314e-02	8.9170e-03	8.5434e-03	8.4784e-03	7.9912e-03	6.6268e-03	5.0188e-03	4.0768e-03	3.7844e-03	3.5570e-03	3.0535e-03	2.4201e-03	1.9653e-03	1.8191e-03	1.8191e-03	1.7379e-03	1.3968e-03	9.2581e-04	6.8217e-04	6.4969e-04	5.8472e-04	4.0606e-04	2.4363e-04	1.7866e-04	1.4618e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	9.7453e-05	3.2484e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
7	101	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	8.9904e-01	6.9692e-01	5.9557e-01	5.9537e-01	5.9537e-01	5.6607e-01	4.5564e-01	3.2254e-01	2.7042e-01	2.7027e-01	2.7027e-01	2.3793e-01	1.6621e-01	1.1974e-01	1.1262e-01	1.1259e-01	1.0567e-01	8.2916e-02	5.6767e-02	4.4926e-02	4.3269e-02	4.3139e-02	3.8088e-02	2.6897e-02	1.9426e-02	1.7850e-02	1.7574e-02	1.6356e-02	1.3270e-02	1.0314e-02	8.9170e-03	8.5434e-03	8.4784e-03	7.9912e-03	6.6268e-03	5.0188e-03	4.0768e-03	3.7844e-03	3.5570e-03	3.0535e-03	2.4201e-03	1.9653e-03	1.8191e-03	1.8191e-03	1.7379e-03	1.3968e-03	9.2581e-04	6.8217e-04	6.4969e-04	5.8472e-04	4.0606e-04	2.4363e-04	1.7866e-04	1.4618e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	9.7453e-05	3.2484e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
8	101	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	8.9904e-01	6.9692e-01	5.9557e-01	5.9537e-01	5.9537e-01	5.6607e-01	4.5564e-01	3.2254e-01	2.7042e-01	2.7027e-01	2.7027e-01	2.3793e-01	1.6621e-01	1.1974e-01	1.1262e-01	1.1259e-01	1.0567e-01	8.2916e-02	5.6767e-02	4.4926e-02	4.3269e-02	4.3139e-02	3.8088e-02	2.6897e-02	1.9426e-02	1.7850e-02	1.7574e-02	1.6356e-02	1.3270e-02	1.0314e-02	8.9170e-03	8.5434e-03	8.4784e-03	7.9912e-03	6.6268e-03	5.0188e-03	4.0768e-03	3.7844e-03	3.5570e-03	3.0535e-03	2.4201e-03	1.9653e-03	1.8191e-03	1.8191e-03	1.7379e-03	1.3968e-03	9.2581e-04	6.8217e-04	6.4969e-04	5.8472e-04	4.0606e-04	2.4363e-04	1.7866e-04	1.4618e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	9.7453e-05	3.2484e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
9	101	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	8.9904e-01	6.9692e-01	5.9557e-01	5.9537e-01	5.9537e-01	5.6607e-01	4.5564e-01	3.2254e-01	2.7042e-01	2.7027e-01	2.7027e-01	2.3793e-01	1.6621e-01	1.1974e-01	1.1262e-01	1.1259e-01	1.0567e-01	8.2916e-02	5.6767e-02	4.4926e-02	4.3269e-02	4.3139e-02	3.8088e-02	2.6897e-02	1.9426e-02	1.7850e-02	1.7574e-02	1.6356e-02	1.3270e-02	1.0314e-02	8.9170e-03	8.5434e-03	8.4784e-03	7.9912e-03	6.6268e-03	5.0188e-03	4.0768e-03	3.7844e-03	3.5570e-03	3.0535e-03	2.4201e-03	1.9653e-03	1.8191e-03	1.8191e-03	1.7379e-03	1.3968e-03	9.2581e-04	6.8217e-04	6.4969e-04	5.8472e-04	4.0606e-04	2.4363e-04	1.7866e-04	1.4618e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	1.2994e-04	9.7453e-05	3.2484e-05	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
